1.7851183804828097e-05,1.4660603214163534e-05,1.678587508445365e-05,3.7525521297520706e-06
2.2284898194638913e-05,3.7483265228381586e-06,1.611595917483991e-05,6.545638684397994e-06
9.133301674330878e-06,6.554555311103425e-06,8.272710322984519e-06,3.0293523947327344e-06
5.13721886421639e-06,3.025399504825469e-06,4.4344313260342445e-06,2.383612558228943e-06
4.804117921752652e-06,2.3817289904686484e-06,3.993842967011776e-06,8.796637137359605e-06
2.6872898163284218e-06,8.684410611288721e-06,4.681441381987785e-06,2.1277092419817967e-06
5.453048631377376e-06,2.1225269867531705e-06,4.358851092980331e-06,1.895870206631734e-06
5.439668803893859e-06,1.9088694719549805e-06,4.265094813299334e-06,1.6440062375631578e-06
2.006898497718416e-06,1.6332322028291839e-06,1.8831289794396882e-06,1.1490081097640635e-06
1.7782981901448646e-06,1.1524086705714528e-06,1.56745459585885e-06,1.2785820980565305e-06
1.3932556960461579e-06,1.2769972369537974e-06,1.3363185946068027e-06,1.7335579089952256e-06
1.2041690627792265e-06,1.7494760357839243e-06,1.3934395093957538e-06,1.8345441769447502e-06
1.5216720811037044e-06,1.8364838484389301e-06,1.6181191069228268e-06,3.912161854795019e-06
1.78269397750741e-06,3.905328967063969e-06,2.4713262167633984e-06,3.1797790394053018e-06
2.856969498747388e-06,3.1870774478567835e-06,2.95972978601489e-06,1.1576801259388693e-06
3.5625139918509884e-06,1.1620386686873646e-06,2.7603314919453587e-06,7.674148920161338e-07
