0.000584761295822077,0.00030621513166896114,0.0004834279919606592,8.665385416343986e-05
0.0006567970747941913,9.186250612085507e-05,0.00045545061053210505,0.00012681247196665916
0.00019198862646221528,0.00012794865040584001,0.00017035279235779258,6.938639320556022e-05
0.00010543993544755039,6.898891602146372e-05,9.218651381757441e-05,6.018241378971424e-05
9.862298734414261e-05,5.971895130443677e-05,8.561378112323289e-05,0.0002470653993243644
5.010010023948917e-05,0.00024718445053623973,0.00012244788489709557,6.360481799222052e-05
0.00015869595026205926,6.337106293216032e-05,0.00012615587577246158,5.6523735376859295e-05
0.00013250076401685694,5.5341850658415816e-05,0.00010929669773257296,4.435054975475952e-05
5.8234129356972344e-05,4.398073753116703e-05,5.431286838534275e-05,2.9324691389744683e-05
4.82788256456939e-05,2.909896039652921e-05,4.035221217944201e-05,3.555684859979575e-05
3.7410055408646566e-05,3.5439969318182934e-05,3.657720585696372e-05,5.5876117469710484e-05
3.204538168664604e-05,5.6373164726813445e-05,4.005499316031636e-05,3.50705380581984e-05
4.43665585706592e-05,3.463862496185441e-05,4.295379446351387e-05,0.00012540119694152274
4.6403441437917046e-05,0.000125053667647207,7.242087161511566e-05,6.719197506236656e-05
8.660022029932428e-05,6.660580014060925e-05,7.924960065496572e-05,2.4251546518183263e-05
9.718501335081547e-05,2.4259196242064136e-05,7.227135001135128e-05,1.8050183114842444e-05
