6.203449207761378e-06,4.910444267093199e-06,5.83224274597204e-06,1.218776477979166e-06
7.639825718867566e-06,1.228499119098593e-06,5.480358411375129e-06,1.96630080544078e-06
2.9920998440350837e-06,1.9504504805764412e-06,2.637075282336388e-06,9.802716301176444e-07
1.5601234366061059e-06,9.82546946053679e-07,1.369189414816078e-06,7.862513739102469e-07
1.4757362362201012e-06,7.935789472030823e-07,1.2451636528822734e-06,3.068264214606865e-06
8.886730502647906e-07,3.0715415546074017e-06,1.6081545185100596e-06,7.125404260010414e-07
1.8909217139987152e-06,7.064064104073245e-07,1.5024189652012087e-06,5.989257817007324e-07
1.8822446361963415e-06,6.041624785623515e-07,1.4555268539460657e-06,5.426414368691312e-07
6.588462418710181e-07,5.452654224872905e-07,6.205228338331394e-07,3.775199931865324e-07
5.73421023189308e-07,3.7573187053239086e-07,5.075782749289814e-07,4.2518717792712324e-07
4.634112605219249e-07,4.2726310238336166e-07,4.5113880151765777e-07,5.873347827427007e-07
3.9849650108405117e-07,5.854586733176198e-07,4.6270752073916843e-07,5.829239437967264e-07
5.002618083337159e-07,5.817762910240206e-07,5.257901534996581e-07,1.323123959469783e-06
5.86413091047623e-07,1.34689450091698e-06,8.398493965552546e-07,1.0125892946826234e-06
9.538335175557542e-07,1.008443318355101e-06,9.666584016495036e-07,3.594225646031761e-07
1.1595353148493198e-06,3.6094176659641824e-07,9.108174136716309e-07,2.593294502675481e-07
