2.545807555269349e-06,4.9453914216504165e-06,2.8116619404139295e-06,1.2243649556615943e-06
3.221129229812143e-06,1.2264015806546987e-06,2.746297747078642e-06,1.9509829309060205e-06
1.2207050188255016e-06,1.970489247615567e-06,1.2895061271440572e-06,9.839161355666333e-07
6.758396611918147e-07,9.907293449479265e-07,6.953791781621559e-07,7.934100899110894e-07
6.178725094196108e-07,7.987549000638651e-07,6.185827617895014e-07,3.0812460010677425e-06
4.4235811083100997e-07,3.067975996646274e-06,8.876775946944217e-07,7.125495619315266e-07
8.058462631473582e-07,7.107946063663617e-07,7.48096562107423e-07,5.99800517080385e-07
7.896502994861816e-07,6.014659764138579e-07,7.166921266102391e-07,5.46137554673478e-07
2.89882559166321e-07,5.454792720364254e-07,3.18704731153981e-07,3.7764983772270353e-07
2.614385080117137e-07,3.772628246350119e-07,2.71626059283862e-07,4.299124701414303e-07
2.1475695651422703e-07,4.3138254486618887e-07,2.3913024432277983e-07,5.833271668498337e-07
2.1188062324024205e-07,5.852531125039942e-07,2.667242002761864e-07,5.913321805021766e-07
2.2768218911209648e-07,5.950498904137175e-07,2.7772320143892225e-07,1.3385843285327283e-06
3.160257008600612e-07,1.3390948545799518e-06,5.04370815684653e-07,1.0195033546983516e-06
4.613437859632609e-07,1.012858704781747e-06,5.438793136111963e-07,3.6210538111920033e-07
5.015563734733387e-07,3.6159504083651477e-07,4.5118025750911045e-07,2.6594669813791164e-07
