0.00024102125213901383,0.0002984336155574108,0.00023048850621237976,0.00010435585519038624
0.00022407239645393784,9.55356805820864e-05,0.00017924129522749042,0.0001270502879210802
4.778865943513866e-05,0.0001245925383732488,5.447887261113043e-05,7.500922499239247e-05
4.061671989072006e-05,7.761166673897368e-05,4.519962434983742e-05,6.839386077806731e-05
3.187568645292046e-05,5.864074268473752e-05,3.2205467994196396e-05,0.0002578733034008477
3.720018012415238e-05,0.00025041695484004974,8.0795716855647e-05,7.260807283849192e-05
4.921028572640356e-05,6.834666208024179e-05,4.738415962727239e-05,6.041511619234774e-05
3.0368235726887454e-05,5.55145906896443e-05,3.1486325701602315e-05,4.664767647056297e-05
2.0866370877154064e-05,4.6121052254168116e-05,2.3163169963228324e-05,3.0489633916272416e-05
2.6251236208017033e-05,3.1671285278621224e-05,2.6043197710241697e-05,3.940041808183093e-05
1.286940289887814e-05,3.624322741226976e-05,1.5815594422577092e-05,5.8606955856871574e-05
1.989763578400566e-05,5.8214396338891315e-05,2.7005262097592825e-05,4.1485974449006295e-05
1.4906266285023778e-05,3.9931761750765175e-05,1.6688534123359525e-05,0.00012740536949972723
1.6387236352028678e-05,0.00012202056925051377,3.0427946297804946e-05,6.770147198047701e-05
3.2514845923540086e-05,6.905957756936204e-05,3.797709760154135e-05,2.62952366878029e-05
4.461231784184591e-05,2.7536418453495072e-05,3.82326698513087e-05,1.8829993952444173e-05
