4.083573890006559e-06,1.5101531538435037e-05,4.6573575306704185e-06,3.7460314411525483e-06
5.037782861747793e-06,3.7692336731062513e-06,4.527908637374743e-06,6.423891881030473e-06
2.123693188625929e-06,6.592521125099194e-06,2.400808915548606e-06,3.036928209704844e-06
1.4215199313632133e-06,3.0530080078373977e-06,1.5076334281639169e-06,2.416891572977709e-06
1.1534593542282396e-06,2.432991385919521e-06,1.1554179645116966e-06,9.038407075617374e-06
9.73038194194387e-07,8.852165713536784e-06,2.0347829740589114e-06,2.197409433985798e-06
1.3627853968052885e-06,2.119127062236755e-06,1.3036639103457096e-06,1.9097560476205662e-06
1.3512139867564618e-06,1.899278257539284e-06,1.3065871169591278e-06,1.6589116823228897e-06
5.038712404981597e-07,1.6508804486778902e-06,5.768768637998588e-07,1.1490154958078752e-06
4.1055679340280213e-07,1.1583942351883928e-06,4.377318064676578e-07,1.3130361164344778e-06
3.3610745384017207e-07,1.3158320147297596e-06,3.8860883504637034e-07,1.766427435955082e-06
3.16391182897963e-07,1.7596977040008383e-06,4.291713361586203e-07,1.8557831609516582e-06
3.5226132301287875e-07,1.882613086298272e-06,4.5512938573878983e-07,3.960721263179093e-06
4.2193386113411776e-07,3.967277279041994e-06,7.37320970939757e-07,3.270014176561e-06
7.810932023074369e-07,3.231798932878567e-06,9.72881895104968e-07,1.1779526996670544e-06
9.346791533367528e-07,1.1818703918311372e-06,8.72009564448916e-07,7.884788686249968e-07
