7.571607967020361e-05,5.381457339941173e-05,6.838638402243459e-05,1.3595647576630636e-05
9.300354778033376e-05,1.3423219880367266e-05,6.607381467679447e-05,1.8625487740699807e-05
3.3592500947646205e-05,1.857745615782331e-05,2.8600394604935395e-05,1.176471547976667e-05
1.589404028039628e-05,1.1763628592607352e-05,1.450149223173492e-05,8.276015095314598e-06
1.5162485583512229e-05,8.246840019241304e-06,1.2819329161910357e-05,3.5500003716365705e-05
1.0003610941327775e-05,3.5506558911738074e-05,1.8521571043029826e-05,8.15974086479635e-06
2.22280577301649e-05,8.154985591583577e-06,1.7468669097512855e-05,6.805686270603228e-06
2.1642935902622745e-05,6.732314185885869e-06,1.6769401699452752e-05,6.0575976016635405e-06
7.4878273428632934e-06,6.072409516695717e-06,7.025870764517045e-06,4.4133940795453674e-06
6.447396466999299e-06,4.395492347691384e-06,5.748572633273784e-06,4.886745472616622e-06
5.252676928620588e-06,4.881231759991748e-06,5.125834210273573e-06,5.942705511281086e-06
4.649690521695014e-06,5.932964458829726e-06,5.056125048956242e-06,6.563864398454436e-06
5.357890440084768e-06,6.5281212010841235e-06,5.841463038528385e-06,1.537983051047226e-05
6.27800709664167e-06,1.5328621009478538e-05,9.363899537126092e-06,1.1709377357561842e-05
1.0981338081179221e-05,1.169066680587968e-05,1.1257095381108838e-05,4.294820122412659e-06
1.3571501909881682e-05,4.291371333824725e-06,1.0464429840031929e-05,2.778375613445237e-06
