7.562814990757645e-05,5.389779002726556e-05,6.845790144293545e-05,1.3694641063856055e-05
9.163070860363153e-05,1.3523387054147053e-05,6.559874588842202e-05,1.8604141988483772e-05
3.277080112799026e-05,1.8678963773613074e-05,2.7991422186258416e-05,1.1766876889497987e-05
1.5904387676447716e-05,1.1764169722331481e-05,1.4509249419234555e-05,8.28436579395495e-06
1.538818925213579e-05,8.278153013365932e-06,1.3020824729518815e-05,3.5612159641224973e-05
9.988962141033765e-06,3.554472177587597e-05,1.8565835732123096e-05,8.209170054763576e-06
2.2098384463675367e-05,8.158860918351537e-06,1.7426583932885385e-05,6.839776946615754e-06
2.1422238524966145e-05,6.730714741479545e-06,1.6694139892245845e-05,6.037297776410806e-06
7.492947954188274e-06,6.062722908834625e-06,7.030197027801901e-06,4.4112193332424445e-06
6.501605662663623e-06,4.3909385009936925e-06,5.781636398117583e-06,4.885678186911296e-06
5.2328480507502236e-06,4.866396518001515e-06,5.103718348688914e-06,5.8974570673254835e-06
4.601598090124628e-06,5.906447104907142e-06,5.032758895113047e-06,6.538298067801063e-06
5.432143997099701e-06,6.560594512754774e-06,5.815857247061254e-06,1.5350233527881566e-05
6.265232615671365e-06,1.5352955900269463e-05,9.282499425854915e-06,1.174021465473219e-05
1.0951898118191478e-05,1.1700181938272883e-05,1.1208423892143544e-05,4.292113586246104e-06
1.3643466443978632e-05,4.294901314176045e-06,1.0534313929523903e-05,2.763119696374813e-06
