0.69 & 0.54 & 0.83 & 0.34 & 0.41 & 0.97 \\
0.71 & 0.94 & 1.52 & 1.08 & 1.19 & 0.98 \\
0.20 & 0.94 & 1.11 & 1.39 & 1.48 & 0.96 \\
-1.08 & 2.60 & 2.88 & 1.95 & 2.17 & 0.98 \\
14.50 & 13.26 & 13.15 & 10.87 & 15.25 & 1.02 \\
